expansion_id,expansion_title,card_number,name,card_type,clan_or_nation,grade,power,shield,skill,detail_url,image_url,image_file
18,[BT05]Awakening of Twin Blades,BT05/027EN,"Stealth Fiend, Kurama Lord",Normal Unit,Murakumo,3,10000,-,"[AUTO](VC):At the beginning of your main phase, [Soul-Charge 1], and choose a card from your damage zone, and turn it face up. [AUTO](VC/RC):[Soul-Blast 8 & Counter-Blast 5] When this unit's attack hits, you may pay the cost. If you do, [Stand] all of your units.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/027EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_027EN.png,"vanguard_scrape_out\images\BT05_027EN__Stealth_Fiend,_Kurama_Lord.png"
18,[BT05]Awakening of Twin Blades,BT05/028EN,"Stealth Dragon, Voidgelga",Normal Unit,Murakumo,3,9000,-,"[AUTO]:[Counter-Blast 1] When this unit is placed on (VC) or (RC), if you have a <Murakumo> vanguard, you may pay the cost. If you do, search your deck for up to one card named Stealth Dragon, Voidgelga , call it to (RC), and shuffle your deck, and at the beginning of the end phase of that turn, put that unit on the bottom of your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/028EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_028EN.png,"vanguard_scrape_out\images\BT05_028EN__Stealth_Dragon,_Voidgelga.png"
18,[BT05]Awakening of Twin Blades,BT05/029EN,"Stealth Beast, Bloody Mist",Normal Unit,Murakumo,2,10000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/029EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_029EN.png,"vanguard_scrape_out\images\BT05_029EN__Stealth_Beast,_Bloody_Mist.png"
18,[BT05]Awakening of Twin Blades,BT05/030EN,"Caped Stealth Rogue, Shanaou",Normal Unit,Murakumo,2,8000,5000,"[AUTO](RC):When this unit's attack hits a vanguard, if you have a <Murakumo> vanguard, you may return this unit to your hand.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/030EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_030EN.png,"vanguard_scrape_out\images\BT05_030EN__Caped_Stealth_Rogue,_Shanaou.png"
18,[BT05]Awakening of Twin Blades,BT05/031EN,"Stealth Dragon, Cursed Breath",Normal Unit,Murakumo,2,8000,5000,"[AUTO](VC/RC):When this unit's attack hits a vanguard, if you have a <Murakumo> vanguard, look at up to five cards from the top of your deck, search for up to one card named Covert Demonic Dragon, Mandala Lord from among them, reveal it to your opponent, put it into your hand, and put the rest on the bottom of your deck in any order.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/031EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_031EN.png,"vanguard_scrape_out\images\BT05_031EN__Stealth_Dragon,_Cursed_Breath.png"
18,[BT05]Awakening of Twin Blades,BT05/032EN,"Stealth Dragon, Turbulent Edge",Normal Unit,Murakumo,1,6000,5000,"[AUTO](VC/RC):When this unit's attack hits a vanguard, if you have a <Murakumo> vanguard, look at up to five cards from the top of your deck, search for up to one card named Covert Demonic Dragon, Mandala Lord from among them, reveal it to your opponent, put it into your hand, and put the rest on the bottom of your deck in any order.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/032EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_032EN.png,"vanguard_scrape_out\images\BT05_032EN__Stealth_Dragon,_Turbulent_Edge.png"
18,[BT05]Awakening of Twin Blades,BT05/033EN,"Stealth Beast, Million Rat",Normal Unit,Murakumo,1,6000,5000,"[AUTO]:[Counter-Blast 1] When this unit is placed on (VC) or (RC), if you have a <Murakumo> vanguard, you may pay the cost. If you do, search your deck for up to one card named Stealth Beast, Million Rat call it to (RC), and shuffle your deck, and at the beginning of the end phase of that turn, put that unit on the bottom of your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/033EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_033EN.png,"vanguard_scrape_out\images\BT05_033EN__Stealth_Beast,_Million_Rat.png"
18,[BT05]Awakening of Twin Blades,BT05/034EN,"Stealth Beast, Evil Ferret",Normal Unit,Murakumo,0,5000,10000,"[AUTO]:When another <Murakumo> rides this unit, you may call this card to (RC). [ACT](RC):[Put this unit on the bottom of your deck] Choose up to one <Murakumo> from your hand, call it to (RC), and at the beginning of the end phase of that turn, return it to your hand.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/034EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_034EN.png,"vanguard_scrape_out\images\BT05_034EN__Stealth_Beast,_Evil_Ferret.png"
18,[BT05]Awakening of Twin Blades,BT05/035EN,Conjurer of Mithril,Normal Unit,Royal Paladin,2,7000,5000,"[AUTO]：When this unit is placed on (VC) or (RC), reveal the top card of your deck. If the revealed card is a grade 1 or 2 <Royal Paladin>, call it to (RC), and if it is not, shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/035EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_035EN.png,vanguard_scrape_out\images\BT05_035EN__Conjurer_of_Mithril.png
18,[BT05]Awakening of Twin Blades,BT05/036EN,"Knight of Purgatory, Skull Face",Normal Unit,Shadow Paladin,3,10000,-,"[AUTO](VC):At the beginning of your main phase, [Soul-Charge 1], and this unit gets [Power] +2000 until end of turn. [AUTO](VC/RC):[Soul-Blast 8 & Counter-Blast 5] When this unit's attack hits, you may pay the cost. If you do, retire all of your opponent's rear-guards.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/036EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_036EN.png,"vanguard_scrape_out\images\BT05_036EN__Knight_of_Purgatory,_Skull_Face.png"
18,[BT05]Awakening of Twin Blades,BT05/037EN,Apocalypse Bat,Normal Unit,Shadow Paladin,1,4000,5000,"[AUTO](RC):[Soul-Blast 1] When this unit boosts ([Boost]) a unit with Blaster in its card name, you may pay the cost. If you do, the boosted ([Boost]) unit gets [Power] +6000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/037EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_037EN.png,vanguard_scrape_out\images\BT05_037EN__Apocalypse_Bat.png
18,[BT05]Awakening of Twin Blades,BT05/038EN,Burning Horn Dragon,Normal Unit,Kagero,2,9000,5000,"[AUTO](RC):When this unit attacks, if you have a vanguard with Overlord in its card name, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/038EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_038EN.png,vanguard_scrape_out\images\BT05_038EN__Burning_Horn_Dragon.png
18,[BT05]Awakening of Twin Blades,BT05/039EN,"Flame of Promise, Aermo",Normal Unit,Kagero,1,4000,5000,"[AUTO](RC):[Soul-Blast 1] When this unit boosts ([Boost]) a unit with Overlord in its card name, you may pay the cost. If you do, the boosted ([Boost]) unit gets [Power] +6000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/039EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_039EN.png,"vanguard_scrape_out\images\BT05_039EN__Flame_of_Promise,_Aermo.png"
18,[BT05]Awakening of Twin Blades,BT05/040EN,"Demonic Dragon Mage, Mahoraga",Normal Unit,Kagero,1,5000,5000,"[AUTO](RC)：During your main phase, when an opponent's rear-guard is put into the drop zone, this unit gets [Power] +5000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/040EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_040EN.png,"vanguard_scrape_out\images\BT05_040EN__Demonic_Dragon_Mage,_Mahoraga.png"
18,[BT05]Awakening of Twin Blades,BT05/041EN,Magical Police Quilt,Normal Unit,Dimension Police,1,6000,5000,"[AUTO](RC):[Choose a card from your hand, and discard it] When an attack hits during the battle that this unit boosted ([Boost]), you may pay the cost. If you do, draw a card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/041EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_041EN.png,vanguard_scrape_out\images\BT05_041EN__Magical_Police_Quilt.png
18,[BT05]Awakening of Twin Blades,BT05/042EN,Devil Child,Normal Unit,Dark Irregulars,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a <Dark Irregulars> vanguard, if the number of <Dark Irregulars> in your soul is six or more, the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/042EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_042EN.png,vanguard_scrape_out\images\BT05_042EN__Devil_Child.png
18,[BT05]Awakening of Twin Blades,BT05/043EN,"Knight of Verdure, Gene",Normal Unit,Neo Nectar,2,9000,5000,"[AUTO](RC):[Put this unit on top of your deck] When this unit's attack hits a vanguard, if you have a <Neo Nectar> vanguard, you may pay the cost. If you do, search your deck for up to one card named Knight of Harvest, Gene , call it to (RC) as [Rest], and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/043EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_043EN.png,"vanguard_scrape_out\images\BT05_043EN__Knight_of_Verdure,_Gene.png"
18,[BT05]Awakening of Twin Blades,BT05/044EN,"Colossal Wings, Simurgh",Normal Unit,Neo Nectar,2,8000,5000,"[AUTO]:When this unit intercepts ([Intercept]), if you have a <Neo Nectar> vanguard, this unit gets [Shield] +5000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/044EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_044EN.png,"vanguard_scrape_out\images\BT05_044EN__Colossal_Wings,_Simurgh.png"
18,[BT05]Awakening of Twin Blades,BT05/045EN,"Spiritual Tree Sage, Irminsul",Normal Unit,Neo Nectar,2,7000,5000,"[AUTO]:When this unit is placed on (VC) or (RC), reveal the top card of your deck. If the revealed card is a grade 1 or 2 <Neo Nectar>, call it to (RC), and if it is not, shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/045EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_045EN.png,"vanguard_scrape_out\images\BT05_045EN__Spiritual_Tree_Sage,_Irminsul.png"
18,[BT05]Awakening of Twin Blades,BT05/046EN,Corolla Dragon,Normal Unit,Neo Nectar,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/046EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_046EN.png,vanguard_scrape_out\images\BT05_046EN__Corolla_Dragon.png
18,[BT05]Awakening of Twin Blades,BT05/047EN,Caramel Popcorn,Normal Unit,Neo Nectar,1,7000,5000,[ACT](VC/RC):[Counter-Blast 1] This unit gets [Power] +1000 until end of turn.,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/047EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_047EN.png,vanguard_scrape_out\images\BT05_047EN__Caramel_Popcorn.png
18,[BT05]Awakening of Twin Blades,BT05/048EN,Lady of the Sunlight Forest,Normal Unit,Neo Nectar,1,7000,5000,"[ACT](VC/RC):[Rest] this unit & Choose a card from your hand, and discard it] Draw a card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/048EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_048EN.png,vanguard_scrape_out\images\BT05_048EN__Lady_of_the_Sunlight_Forest.png
18,[BT05]Awakening of Twin Blades,BT05/049EN,Blade Seed Squire,Normal Unit,Neo Nectar,1,7000,5000,"[AUTO](RC):[Put this unit on top of your deck] When this unit's attack hits a vanguard, if you have a <Neo Nectar> vanguard, you may pay the cost. If you do, search your deck for up to one card named Knight of Verdure, Gene , call it to (RC) as [Rest], and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/049EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_049EN.png,vanguard_scrape_out\images\BT05_049EN__Blade_Seed_Squire.png
18,[BT05]Awakening of Twin Blades,BT05/050EN,Lily Knight of the Valley,Normal Unit,Neo Nectar,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a card named Iris Knight , the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/050EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_050EN.png,vanguard_scrape_out\images\BT05_050EN__Lily_Knight_of_the_Valley.png
18,[BT05]Awakening of Twin Blades,BT05/051EN,Pea Knight,Normal Unit,Neo Nectar,0,6000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/051EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_051EN.png,vanguard_scrape_out\images\BT05_051EN__Pea_Knight.png
18,[BT05]Awakening of Twin Blades,BT05/052EN,Chestnut Bullet,Trigger Unit,Neo Nectar,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/052EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_052EN.png,vanguard_scrape_out\images\BT05_052EN__Chestnut_Bullet.png
18,[BT05]Awakening of Twin Blades,BT05/053EN,Dancing Sunflower,Trigger Unit,Neo Nectar,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/053EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_053EN.png,vanguard_scrape_out\images\BT05_053EN__Dancing_Sunflower.png
18,[BT05]Awakening of Twin Blades,BT05/054EN,Sweet Honey,Trigger Unit,Neo Nectar,0,5000,10000,(You may only have up to four cards with [Heal] HEAL in a deck.),https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/054EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_054EN.png,vanguard_scrape_out\images\BT05_054EN__Sweet_Honey.png
18,[BT05]Awakening of Twin Blades,BT05/055EN,Watering Elf,Trigger Unit,Neo Nectar,0,4000,10000,"[ACT](RC):[Put this unit into your soul] Choose up to one of your <Neo Nectar>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/055EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_055EN.png,vanguard_scrape_out\images\BT05_055EN__Watering_Elf.png
18,[BT05]Awakening of Twin Blades,BT05/056EN,"Stealth Beast, White Mane",Normal Unit,Murakumo,2,9000,5000,"[AUTO](VC/RC):When this unit's attack hits a vanguard, if you have a <Murakumo> vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/056EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_056EN.png,"vanguard_scrape_out\images\BT05_056EN__Stealth_Beast,_White_Mane.png"
18,[BT05]Awakening of Twin Blades,BT05/057EN,"Stealth Rogue of Silence, Shijimamaru",Normal Unit,Murakumo,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/057EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_057EN.png,"vanguard_scrape_out\images\BT05_057EN__Stealth_Rogue_of_Silence,_Shijimamaru.png"
18,[BT05]Awakening of Twin Blades,BT05/058EN,"Stealth Beast, Leaf Raccoon",Normal Unit,Murakumo,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a <Murakumo> vanguard, if the number of cards in your hand is more than your opponent's, the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/058EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_058EN.png,"vanguard_scrape_out\images\BT05_058EN__Stealth_Beast,_Leaf_Raccoon.png"
18,[BT05]Awakening of Twin Blades,BT05/059EN,"Stealth Beast, Moon Edge",Trigger Unit,Murakumo,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/059EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_059EN.png,"vanguard_scrape_out\images\BT05_059EN__Stealth_Beast,_Moon_Edge.png"
18,[BT05]Awakening of Twin Blades,BT05/060EN,"Stealth Beast, Cat Rouge",Trigger Unit,Murakumo,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/060EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_060EN.png,"vanguard_scrape_out\images\BT05_060EN__Stealth_Beast,_Cat_Rouge.png"
18,[BT05]Awakening of Twin Blades,BT05/061EN,"Stealth Fiend, Yukihime",Trigger Unit,Murakumo,0,5000,10000,(You may only have up to four cards with [Heal] HEAL in a deck.),https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/061EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_061EN.png,"vanguard_scrape_out\images\BT05_061EN__Stealth_Fiend,_Yukihime.png"
18,[BT05]Awakening of Twin Blades,BT05/062EN,"Stealth Fiend, Dart Spider",Trigger Unit,Murakumo,0,4000,10000,"[ACT](RC):[Put this unit into your soul] If you have a <Murakumo> vanguard, choose up to one card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/062EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_062EN.png,"vanguard_scrape_out\images\BT05_062EN__Stealth_Fiend,_Dart_Spider.png"
18,[BT05]Awakening of Twin Blades,BT05/063EN,"Powerful Sage, Bairon",Normal Unit,Royal Paladin,3,9000,-,"[AUTO](VC/RC):When this unit's attack hits a vanguard, choose one of your <Royal Paladin>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/063EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_063EN.png,"vanguard_scrape_out\images\BT05_063EN__Powerful_Sage,_Bairon.png"
18,[BT05]Awakening of Twin Blades,BT05/064EN,Dream Painter,Normal Unit,Royal Paladin,1,6000,5000,"[AUTO]:When this unit is placed on (VC) or (RC), if you have a <Royal Paladin> vanguard, choose up to one <Royal Paladin> from your hand, and put it into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/064EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_064EN.png,vanguard_scrape_out\images\BT05_064EN__Dream_Painter.png
18,[BT05]Awakening of Twin Blades,BT05/065EN,"Silent Sage, Sharon",Trigger Unit,Royal Paladin,0,4000,10000,"[ACT](RC):[Put this unit into your soul] Choose up to one of your <Royal Paladin>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/065EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_065EN.png,"vanguard_scrape_out\images\BT05_065EN__Silent_Sage,_Sharon.png"
18,[BT05]Awakening of Twin Blades,BT05/066EN,Nightmare Painter,Normal Unit,Shadow Paladin,1,6000,5000,"[AUTO]:When this unit is placed on (VC) or (RC), if you have a <Shadow Paladin> vanguard, choose up to one <Shadow Paladin> from your hand, and put it into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/066EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_066EN.png,vanguard_scrape_out\images\BT05_066EN__Nightmare_Painter.png
18,[BT05]Awakening of Twin Blades,BT05/067EN,Phantom Bringer Demon,Normal Unit,Shadow Paladin,0,5000,10000,"[ACT](RC):[Counter-Blast 1 & Choose two of your <Shadow Paladin> rear-guards, and retire them] Search your deck for up to one card named Phantom Blaster Overlord , reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/067EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_067EN.png,vanguard_scrape_out\images\BT05_067EN__Phantom_Bringer_Demon.png
18,[BT05]Awakening of Twin Blades,BT05/068EN,Death Feather Eagle,Trigger Unit,Shadow Paladin,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/068EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_068EN.png,vanguard_scrape_out\images\BT05_068EN__Death_Feather_Eagle.png
18,[BT05]Awakening of Twin Blades,BT05/069EN,"Battle Maiden, Tagitsuhime",Normal Unit,Oracle Think Tank,2,9000,5000,"[AUTO](RC):When this unit attacks, if the number of <Oracle Think Tank> in your soul is six or more, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/069EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_069EN.png,"vanguard_scrape_out\images\BT05_069EN__Battle_Maiden,_Tagitsuhime.png"
18,[BT05]Awakening of Twin Blades,BT05/070EN,White Hare of Inaba,Normal Unit,Oracle Think Tank,1,6000,5000,"[AUTO]:When this unit is placed on (VC) or (RC), if you have an <Oracle Think Tank> vanguard, choose up to one <Oracle Think Tank> from your hand, and put it into your soul.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/070EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_070EN.png,vanguard_scrape_out\images\BT05_070EN__White_Hare_of_Inaba.png
18,[BT05]Awakening of Twin Blades,BT05/071EN,"Battle Sister, Ginger",Trigger Unit,Oracle Think Tank,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/071EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_071EN.png,"vanguard_scrape_out\images\BT05_071EN__Battle_Sister,_Ginger.png"
18,[BT05]Awakening of Twin Blades,BT05/072EN,Doom Bringer Griffin,Normal Unit,Kagero,0,5000,10000,"[ACT](RC):[Counter-Blast 1 & Choose two of your <Kagero> rear-guards, and retire them] Search your deck for up to one card named Dragonic Overlord the End , reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/072EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_072EN.png,vanguard_scrape_out\images\BT05_072EN__Doom_Bringer_Griffin.png
18,[BT05]Awakening of Twin Blades,BT05/073EN,Top Gun,Normal Unit,Nova Grappler,3,10000,-,"[AUTO](VC):When your <Nova Grappler> rear-guard becomes [Rest], this unit gets [Power] +1000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/073EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_073EN.png,vanguard_scrape_out\images\BT05_073EN__Top_Gun.png
18,[BT05]Awakening of Twin Blades,BT05/074EN,Anthrodroid,Normal Unit,Nova Grappler,1,6000,5000,"[ACT](RC):[Counter-Blast 1] If you have a <Nova Grappler> vanguard, [Stand] this unit.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/074EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_074EN.png,vanguard_scrape_out\images\BT05_074EN__Anthrodroid.png
18,[BT05]Awakening of Twin Blades,BT05/075EN,The Gong,Trigger Unit,Nova Grappler,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/075EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_075EN.png,vanguard_scrape_out\images\BT05_075EN__The_Gong.png
18,[BT05]Awakening of Twin Blades,BT05/076EN,"Super Dimensional Robo, Dailady",Normal Unit,Dimension Police,2,9000,5000,"[AUTO](RC):When this unit's attack hits a vanguard, choose one of your <Dimension Police>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/076EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_076EN.png,"vanguard_scrape_out\images\BT05_076EN__Super_Dimensional_Robo,_Dailady.png"
18,[BT05]Awakening of Twin Blades,BT05/077EN,Guide Dolphin,Trigger Unit,Dimension Police,0,4000,10000,"[ACT](RC):[Put this unit into your soul] Choose up to one of your <Dimension Police>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/077EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_077EN.png,vanguard_scrape_out\images\BT05_077EN__Guide_Dolphin.png
18,[BT05]Awakening of Twin Blades,BT05/078EN,Dark Soul Conductor,Normal Unit,Dark Irregulars,2,8000,5000,"[AUTO]:When this unit is put into the drop zone from (GC), if you have a <Dark Irregulars> vanguard, you may [Soul-Charge 2].",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/078EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_078EN.png,vanguard_scrape_out\images\BT05_078EN__Dark_Soul_Conductor.png
18,[BT05]Awakening of Twin Blades,BT05/079EN,Hysteric Shirley,Trigger Unit,Dark Irregulars,0,4000,5000,"[ACT](RC):[Put this unit into your soul] If you have a <Dark Irregulars> vanguard, you may [Soul-Charge 1].",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/079EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_079EN.png,vanguard_scrape_out\images\BT05_079EN__Hysteric_Shirley.png
18,[BT05]Awakening of Twin Blades,BT05/080EN,Big League Bear,Normal Unit,Pale Moon,2,8000,5000,"[AUTO]:When this unit is put into the drop zone from (GC), if you have a <Pale Moon> vanguard, you may [Soul-Charge 2].",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT05/080EN&expansion=18&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt05/BT05_080EN.png,vanguard_scrape_out\images\BT05_080EN__Big_League_Bear.png
